row_id,verdict
43817,noise
43818,noise
43819,noise
43795,noise
43796,noise
43797,relevant
43798,relevant
43799,noise
43830,relevant
43831,noise
43832,relevant
43833,noise
43834,relevant
43825,relevant
43826,relevant
43827,noise
43828,relevant
43829,relevant
43820,error:badformat
43821,error:badformat
43822,error:badformat
43823,error:badformat
43824,error:badformat
43835,noise
43836,relevant
43837,relevant
43838,relevant
43839,relevant
43850,relevant
43851,noise
43852,relevant
43853,noise
43854,noise
43845,error:badformat
43846,error:badformat
43847,error:badformat
43848,error:badformat
43849,error:badformat
43860,relevant
43861,noise
43862,relevant
43863,noise
43864,noise
43840,noise
43841,noise
43842,relevant
43843,relevant
43844,relevant
43865,noise
43866,noise
43867,noise
43868,relevant
43869,noise
43880,noise
43881,noise
43882,noise
43883,relevant
43884,relevant
43870,noise
43871,noise
43872,noise
43873,noise
43874,noise
43875,noise
43876,noise
43877,relevant
43878,relevant
43879,noise
43885,noise
43886,noise
43887,noise
43888,relevant
43889,relevant
43855,relevant
43856,noise
43857,noise
43858,noise
43859,relevant
43895,noise
43896,noise
43897,noise
43898,noise
43899,noise
43900,relevant
43901,noise
43902,relevant
43903,relevant
43904,relevant
43890,relevant
43891,noise
43892,noise
43893,noise
43894,noise
43905,noise
43906,relevant
43907,relevant
43908,relevant
43909,relevant
43915,noise
43916,noise
43917,relevant
43918,relevant
43919,relevant
43920,relevant
43921,relevant
43922,noise
43923,relevant
43924,noise
43910,relevant
43911,relevant
43912,relevant
43913,relevant
43914,relevant
43940,noise
43941,relevant
43942,relevant
43943,relevant
43944,relevant
43935,relevant
43936,noise
43937,relevant
43938,noise
43939,noise
43950,noise
43951,noise
43952,relevant
43953,relevant
43954,noise
43945,relevant
43946,noise
43947,noise
43948,noise
43949,noise
43925,noise
43926,noise
43927,relevant
43928,noise
43929,noise
43930,relevant
43931,noise
43932,noise
43933,relevant
43934,relevant
43955,relevant
43956,relevant
43957,relevant
43958,relevant
43959,relevant
43960,relevant
43961,relevant
43962,noise
43963,relevant
43964,relevant
43965,noise
43966,noise
43967,noise
43968,relevant
43969,noise
43970,relevant
43971,relevant
43972,noise
43973,relevant
43974,noise
43985,noise
43986,relevant
43987,noise
43988,relevant
43989,noise
43990,relevant
43991,noise
43992,noise
43993,noise
43994,relevant
43975,relevant
43976,noise
43977,noise
43978,relevant
43979,noise
43995,noise
43996,noise
43997,relevant
43998,noise
43999,relevant
44000,noise
44001,noise
44002,noise
44003,noise
44004,noise
44005,noise
44006,noise
44007,noise
44008,noise
44009,noise
44010,relevant
44011,noise
44012,relevant
44013,noise
44014,noise
44015,relevant
44016,relevant
44017,noise
44018,relevant
44019,relevant
44030,relevant
44031,relevant
44032,relevant
44033,noise
44034,noise
44020,noise
44021,noise
44022,unknown:interesting
44023,relevant
44024,noise
44025,relevant
44026,relevant
44027,relevant
44028,relevant
44029,relevant
44040,relevant
44041,noise
44042,noise
44043,relevant
44044,relevant
43980,relevant
43981,noise
43982,noise
43983,noise
43984,noise
44035,noise
44036,relevant
44037,noise
44038,relevant
44039,noise
44050,noise
44051,noise
44052,noise
44053,relevant
44054,relevant
44060,relevant
44061,noise
44062,relevant
44063,relevant
44064,relevant
44070,relevant
44071,relevant
44072,relevant
44073,noise
44074,relevant
44065,noise
44066,relevant
44067,noise
44068,relevant
44069,noise
44055,relevant
44056,noise
44057,noise
44058,relevant
44059,noise
44045,noise
44046,relevant
44047,relevant
44048,noise
44049,noise
44075,relevant
44076,relevant
44077,relevant
44078,noise
44079,noise
44080,noise
44081,relevant
44082,relevant
44083,relevant
44084,noise
44085,noise
44086,noise
44087,noise
44088,noise
44089,relevant
44110,relevant
44111,relevant
44112,noise
44113,noise
44114,noise
44105,noise
44106,relevant
44107,relevant
44108,relevant
44109,relevant
44095,relevant
44096,relevant
44097,relevant
44098,relevant
44099,relevant
44115,noise
44116,noise
44117,noise
44118,noise
44119,noise
44100,relevant
44101,relevant
44102,relevant
44103,noise
44104,relevant
44090,relevant
44091,relevant
44092,noise
44093,relevant
44094,noise
44120,relevant
44121,relevant
44122,relevant
44123,noise
44124,relevant
44130,relevant
44131,relevant
44132,relevant
44133,noise
44134,relevant
44135,noise
44136,relevant
44137,relevant
44138,relevant
44139,relevant
44140,noise
44141,noise
44142,relevant
44143,relevant
44144,relevant
44125,relevant
44126,noise
44127,noise
44128,relevant
44129,relevant
44145,noise
44146,relevant
44147,noise
44148,relevant
44149,noise
44150,noise
44151,noise
44152,noise
44153,noise
44154,noise
44170,relevant
44171,relevant
44172,noise
44173,relevant
44174,relevant
44175,noise
44176,relevant
44177,noise
44178,noise
44179,noise
44165,noise
44166,relevant
44167,relevant
44168,noise
44169,noise
44160,noise
44161,relevant
44162,relevant
44163,relevant
44164,noise
44180,noise
44181,relevant
44182,noise
44183,noise
44184,noise
44185,relevant
44186,noise
44187,relevant
44188,noise
44189,noise
44155,relevant
44156,noise
44157,noise
44158,noise
44159,noise
44190,relevant
44191,noise
44192,relevant
44193,relevant
44194,relevant
44195,relevant
44196,noise
44197,noise
44198,relevant
44199,relevant
44210,relevant
44211,relevant
44212,noise
44213,relevant
44214,relevant
44200,relevant
44201,relevant
44202,noise
44203,relevant
44204,relevant
44220,relevant
44221,relevant
44222,relevant
44223,relevant
44224,noise
44215,relevant
44216,relevant
44217,noise
44218,relevant
44219,relevant
44225,noise
44226,relevant
44227,relevant
44228,relevant
44229,relevant
44230,relevant
44231,relevant
44232,noise
44233,relevant
44234,relevant
44245,noise
44246,noise
44247,noise
44248,noise
44249,relevant
44240,relevant
44241,noise
44242,relevant
44243,noise
44244,relevant
44205,noise
44206,relevant
44207,noise
44208,relevant
44209,noise
44235,noise
44236,relevant
44237,relevant
44238,noise
44239,relevant
44255,noise
44256,relevant
44257,relevant
44258,relevant
44259,relevant
44265,relevant
44266,noise
44267,relevant
44268,relevant
44269,relevant
44260,noise
44261,relevant
44262,relevant
44263,relevant
44264,noise
44250,error:badformat
44251,error:badformat
44252,error:badformat
44253,error:badformat
44254,error:badformat
44270,relevant
44271,relevant
44272,relevant
44273,noise
44274,relevant
44280,relevant
44281,relevant
44282,relevant
44283,noise
44284,noise
44275,relevant
44276,relevant
44277,relevant
44278,relevant
44279,relevant
44285,noise
44286,relevant
44287,relevant
44288,relevant
44289,relevant
44290,relevant
44291,relevant
44292,relevant
44293,relevant
44294,relevant
44295,relevant
44296,relevant
44297,relevant
44298,relevant
44299,relevant
44305,relevant
44306,relevant
44307,noise
44308,relevant
44309,relevant
44310,relevant
44311,relevant
44312,noise
44313,noise
44314,noise
44315,noise
44316,noise
44317,relevant
44318,noise
44319,noise
44300,relevant
44301,relevant
44302,relevant
44303,relevant
44304,relevant
44330,noise
44331,noise
44332,relevant
44333,noise
44334,noise
44320,relevant
44321,relevant
44322,relevant
44323,noise
44324,relevant
44325,error:badformat
44326,error:badformat
44327,error:badformat
44328,error:badformat
44329,error:badformat
44340,noise
44341,noise
44342,noise
44343,noise
44344,relevant
44345,noise
44346,noise
44347,noise
44348,noise
44349,relevant
44335,relevant
44336,relevant
44337,noise
44338,relevant
44339,noise
44350,relevant
44351,relevant
44352,noise
44353,noise
44354,noise
44355,relevant
44356,noise
44357,noise
44358,noise
44359,noise
44365,relevant
44366,noise
44367,noise
44368,noise
44369,relevant
44360,noise
44361,noise
44362,noise
44363,relevant
44364,relevant
44385,relevant
44386,noise
44387,relevant
44388,relevant
44389,relevant
44375,relevant
44376,relevant
44377,relevant
44378,noise
44379,relevant
44395,noise
44396,relevant
44397,noise
44398,noise
44399,noise
44380,relevant
44381,relevant
44382,relevant
44383,noise
44384,relevant
44415,noise
44416,noise
44417,noise
44418,noise
44419,noise
44420,noise
44421,noise
44422,noise
44423,relevant
44424,relevant
44410,noise
44411,noise
44412,noise
44413,noise
44414,noise
44405,relevant
44406,relevant
44407,relevant
44408,noise
44409,noise
44430,relevant
44431,relevant
44432,relevant
44433,relevant
44434,relevant
44435,noise
44436,noise
44437,noise
44438,noise
44439,relevant
44425,noise
44426,noise
44427,relevant
44428,noise
44429,relevant
44370,relevant
44371,relevant
44372,noise
44373,relevant
44374,relevant
44400,relevant
44401,noise
44402,relevant
44403,relevant
44404,relevant
44440,relevant
44441,relevant
44442,relevant
44443,relevant
44444,relevant
44390,relevant
44391,relevant
44392,noise
44393,relevant
44394,relevant
44450,relevant
44451,relevant
44452,relevant
44453,relevant
44454,relevant
44445,relevant
44446,relevant
44447,relevant
44448,relevant
44449,relevant
44465,relevant
44466,noise
44467,noise
44468,relevant
44469,relevant
44455,noise
44456,relevant
44457,noise
44458,relevant
44459,relevant
44460,relevant
44461,relevant
44462,relevant
44463,relevant
44464,relevant
44475,relevant
44476,noise
44477,noise
44478,relevant
44479,relevant
44480,relevant
44481,noise
44482,noise
44483,relevant
44484,noise
44485,relevant
44486,noise
44487,relevant
44488,noise
44489,relevant
44470,relevant
44471,relevant
44472,noise
44473,noise
44474,relevant
44505,relevant
44506,relevant
44507,relevant
44508,relevant
44509,relevant
44500,noise
44501,relevant
44502,relevant
44503,noise
44504,noise
44495,error:badformat
44496,error:badformat
44497,error:badformat
44498,error:badformat
44499,error:badformat
44490,noise
44491,relevant
44492,relevant
44493,noise
44494,relevant
44515,relevant
44516,relevant
44517,relevant
44518,noise
44519,relevant
44510,relevant
44511,relevant
44512,noise
44513,relevant
44514,noise
44520,relevant
44521,relevant
44522,noise
44523,relevant
44524,noise
44525,relevant
44526,relevant
44527,relevant
44528,relevant
44529,noise
44530,noise
44531,noise
44532,noise
44533,relevant
44534,noise
44550,relevant
44551,noise
44552,relevant
44553,relevant
44554,relevant
44540,relevant
44541,relevant
44542,relevant
44543,relevant
44544,relevant
44555,noise
44556,noise
44557,relevant
44558,relevant
44559,noise
44545,noise
44546,relevant
44547,noise
44548,relevant
44549,noise
44565,relevant
44566,relevant
44567,relevant
44568,relevant
44569,relevant
44585,noise
44586,noise
44587,noise
44588,noise
44589,noise
44590,noise
44591,noise
44592,relevant
44593,relevant
44594,relevant
44580,noise
44581,noise
44582,noise
44583,noise
44584,noise
44560,noise
44561,relevant
44562,relevant
44563,relevant
44564,relevant
44575,noise
44576,noise
44577,relevant
44578,noise
44579,noise
44595,noise
44596,relevant
44597,relevant
44598,relevant
44599,relevant
44600,relevant
44601,relevant
44602,noise
44603,relevant
44604,noise
44605,noise
44606,relevant
44607,relevant
44608,relevant
44609,relevant
44610,noise
44611,relevant
44612,noise
44613,relevant
44614,noise
44615,noise
44616,noise
44617,noise
44618,noise
44619,noise
44570,relevant
44571,relevant
44572,noise
44573,noise
44574,noise
44625,relevant
44626,relevant
44627,noise
44628,relevant
44629,relevant
44535,noise
44536,noise
44537,noise
44538,noise
44539,relevant
44630,relevant
44631,relevant
44632,relevant
44633,relevant
44634,relevant
44620,noise
44621,noise
44622,noise
44623,noise
44624,relevant
44640,relevant
44641,relevant
44642,relevant
44643,relevant
44644,relevant
44635,relevant
44636,relevant
44637,relevant
44638,noise
44639,relevant
44645,noise
44646,noise
44647,relevant
44648,relevant
44649,noise
44650,relevant
44651,noise
44652,relevant
44653,noise
44654,noise
44655,relevant
44656,noise
44657,relevant
44658,relevant
44659,relevant
44660,noise
44661,noise
44662,noise
44663,relevant
44664,relevant
44670,noise
44671,relevant
44672,relevant
44673,relevant
44674,relevant
44675,noise
44676,relevant
44677,relevant
44678,relevant
44679,relevant
44680,noise
44681,relevant
44682,noise
44683,relevant
44684,relevant
44665,error:badformat
44666,error:badformat
44667,error:badformat
44668,error:badformat
44669,error:badformat
44685,noise
44686,relevant
44687,noise
44688,relevant
44689,relevant
44690,relevant
44691,noise
44692,noise
44693,relevant
44694,relevant
44705,relevant
44706,noise
44707,relevant
44708,noise
44709,relevant
44700,noise
44701,noise
44702,noise
44703,relevant
44704,noise
44710,noise
44711,noise
44712,noise
44713,relevant
44714,relevant
44720,relevant
44721,noise
44722,relevant
44723,relevant
44724,noise
44715,noise
44716,relevant
44717,noise
44718,relevant
44719,noise
44735,relevant
44736,relevant
44737,noise
44738,noise
44739,relevant
44740,relevant
44741,relevant
44742,relevant
44743,relevant
44744,relevant
44695,relevant
44696,relevant
44697,noise
44698,noise
44699,relevant
44750,noise
44751,relevant
44752,relevant
44753,relevant
44754,relevant
44755,relevant
44756,noise
44757,relevant
44758,noise
44759,relevant
44730,noise
44731,relevant
44732,relevant
44733,relevant
44734,relevant
44760,relevant
44761,noise
44762,noise
44763,relevant
44764,relevant
44765,error:badformat
44766,error:badformat
44767,error:badformat
44768,error:badformat
44769,error:badformat
44770,relevant
44771,relevant
44772,relevant
44773,noise
44774,noise
44785,noise
44786,noise
44787,noise
44788,relevant
44789,noise
44725,relevant
44726,relevant
44727,relevant
44728,relevant
44729,relevant
44775,noise
44776,noise
44777,noise
44778,noise
44779,relevant
44790,noise
44791,noise
44792,noise
44793,relevant
44794,noise
44780,relevant
44781,relevant
44782,relevant
44783,noise
44784,noise
44800,relevant
44801,noise
44802,relevant
44803,noise
44804,relevant
44745,relevant
44746,relevant
44747,relevant
44748,relevant
44749,relevant
44805,relevant
44806,noise
44807,relevant
44808,relevant
44809,relevant
44815,relevant
44816,noise
44817,relevant
44818,noise
44819,noise
44810,relevant
44811,relevant
44812,noise
44813,noise
44814,relevant
44795,noise
44796,relevant
44797,noise
44798,relevant
44799,relevant
44825,relevant
44826,noise
44827,noise
44828,relevant
44829,noise
44820,relevant
44821,noise
44822,relevant
44823,noise
44824,noise
44830,relevant
44831,relevant
44832,relevant
44833,relevant
44834,relevant
44840,noise
44841,relevant
44842,relevant
44843,relevant
44844,relevant
44835,relevant
44836,relevant
44837,noise
44838,relevant
44839,relevant
44845,relevant
44846,relevant
44847,relevant
44848,noise
44849,noise
44850,noise
44851,relevant
44852,relevant
44853,relevant
44854,relevant
44865,noise
44866,noise
44867,noise
44868,noise
44869,noise
44870,noise
44871,relevant
44872,relevant
44873,relevant
44874,relevant
44860,relevant
44861,noise
44862,noise
44863,noise
44864,noise
44880,relevant
44881,relevant
44882,relevant
44883,relevant
44884,relevant
44875,relevant
44876,relevant
44877,noise
44878,noise
44879,relevant
44890,noise
44891,noise
44892,relevant
44893,noise
44894,relevant
44855,relevant
44856,relevant
44857,noise
44858,relevant
44859,relevant
44895,relevant
44896,relevant
44897,relevant
44898,relevant
44899,relevant
44900,relevant
44901,relevant
44902,noise
44903,noise
44904,noise
44905,noise
44906,relevant
44907,relevant
44908,noise
44909,noise
44915,relevant
44916,noise
44917,relevant
44918,relevant
44919,relevant
44920,relevant
44921,relevant
44922,noise
44923,relevant
44924,noise
44910,relevant
44911,relevant
44912,relevant
44913,noise
44914,noise
44925,relevant
44926,relevant
44927,relevant
44928,relevant
44929,noise
44940,noise
44941,noise
44942,noise
44943,relevant
44944,relevant
44930,noise
44931,noise
44932,relevant
44933,noise
44934,noise
44935,noise
44936,relevant
44937,noise
44938,relevant
44939,relevant
44885,relevant
44886,relevant
44887,relevant
44888,relevant
44889,relevant
44960,noise
44961,noise
44962,relevant
44963,noise
44964,noise
44965,noise
44966,noise
44967,noise
44968,relevant
44969,noise
44970,noise
44971,noise
44972,noise
44973,noise
44974,noise
44945,noise
44946,relevant
44947,relevant
44948,relevant
44949,relevant
44955,relevant
44956,noise
44957,noise
44958,noise
44959,relevant
44950,relevant
44951,noise
44952,noise
44953,noise
44954,noise
44975,relevant
44976,noise
44977,relevant
44978,noise
44979,relevant
44985,relevant
44986,relevant
44987,relevant
44988,relevant
44989,relevant
44980,noise
44981,relevant
44982,noise
44983,relevant
44984,relevant
44995,noise
44996,relevant
44997,relevant
44998,noise
44999,relevant
44990,noise
44991,noise
44992,relevant
44993,noise
44994,relevant
45000,noise
45001,relevant
45002,relevant
45003,relevant
45004,relevant
45005,relevant
45006,relevant
45007,relevant
45008,noise
45009,relevant
45010,noise
45011,noise
45012,relevant
45013,relevant
45014,noise
45020,noise
45021,noise
45022,noise
45023,relevant
45024,relevant
45015,noise
45016,noise
45017,noise
45018,noise
45019,noise
45030,relevant
45031,relevant
45032,relevant
45033,noise
45034,relevant
45040,relevant
45041,relevant
45042,relevant
45043,relevant
45044,noise
45050,relevant
45051,noise
45052,noise
45053,noise
45054,noise
45035,relevant
45036,relevant
45037,noise
45038,relevant
45039,relevant
45045,relevant
45046,noise
45047,relevant
45048,noise
45049,relevant
45065,noise
45066,noise
45067,relevant
45068,relevant
45069,noise
45060,noise
45061,noise
45062,noise
45063,noise
45064,noise
45025,noise
45026,noise
45027,noise
45028,noise
45029,noise
45055,noise
45056,noise
45057,relevant
45058,noise
45059,noise
45070,noise
45071,noise
45072,relevant
45073,noise
45074,relevant
45085,noise
45086,noise
45087,noise
45088,relevant
45089,noise
45075,noise
45076,noise
45077,noise
45078,noise
45079,noise
45090,relevant
45091,relevant
45092,relevant
45093,relevant
45094,relevant
45095,noise
45096,noise
45097,relevant
45098,noise
45099,relevant
45100,relevant
45101,noise
45102,noise
45103,noise
45104,relevant
45105,noise
45106,relevant
45107,noise
45108,noise
45109,relevant
45110,noise
45111,relevant
45112,relevant
45113,relevant
45114,relevant
45115,relevant
45116,noise
45117,noise
45118,relevant
45119,relevant
45080,relevant
45081,noise
45082,relevant
45083,noise
45084,relevant
45120,noise
45121,noise
45122,noise
45123,relevant
45124,relevant
45130,noise
45131,relevant
45132,relevant
45133,relevant
45134,relevant
45135,noise
45136,noise
45137,noise
45138,noise
45139,noise
45125,relevant
45126,relevant
45127,noise
45128,noise
45129,noise
45145,relevant
45146,noise
45147,noise
45148,noise
45149,noise
45150,relevant
45151,noise
45152,noise
45153,noise
45154,noise
45160,noise
45161,noise
45162,noise
45163,relevant
45164,noise
45155,relevant
45156,relevant
45157,noise
45158,relevant
45159,relevant
45165,noise
45166,noise
45167,relevant
45168,relevant
45169,relevant
45140,noise
45141,noise
45142,relevant
45143,relevant
45144,noise
45170,relevant
45171,relevant
45172,noise
45173,relevant
45174,noise
45175,noise
45176,noise
45177,noise
45178,noise
45179,noise
45180,relevant
45181,relevant
45182,relevant
45183,noise
45184,relevant
45190,relevant
45191,relevant
45192,noise
45193,noise
45194,noise
45185,noise
45186,noise
45187,noise
45188,noise
45189,noise
45195,noise
45196,noise
45197,noise
45198,noise
45199,noise
45200,noise
45201,noise
45202,relevant
45203,relevant
45204,relevant
45215,relevant
45216,noise
45217,noise
45218,relevant
45219,relevant
45205,relevant
45206,relevant
45207,relevant
45208,noise
45209,noise
45220,noise
45221,noise
45222,noise
45223,relevant
45224,noise
45225,noise
45226,relevant
45227,relevant
45228,relevant
45229,noise
45210,relevant
45211,relevant
45212,noise
45213,noise
45214,relevant
45235,relevant
45236,noise
45237,relevant
45238,relevant
45239,noise
45240,relevant
45241,relevant
45242,relevant
45243,noise
45244,relevant
45230,relevant
45231,relevant
45232,relevant
45233,noise
45234,relevant
45245,noise
45246,relevant
45247,noise
45248,noise
45249,relevant
45250,relevant
45251,noise
45252,noise
45253,relevant
45254,relevant
45255,noise
45256,noise
45257,noise
45258,noise
45259,noise
45260,relevant
45261,relevant
45262,noise
45263,noise
45264,noise
45265,noise
45266,noise
45267,noise
45268,noise
45269,noise
45275,relevant
45276,noise
45277,relevant
45278,noise
45279,relevant
45285,noise
45286,noise
45287,noise
45288,noise
45289,noise
45270,error:badformat
45271,error:badformat
45272,error:badformat
45273,error:badformat
45274,error:badformat
45280,relevant
45281,noise
45282,noise
45283,noise
45284,noise
45290,relevant
45291,relevant
45292,relevant
45293,relevant
45294,relevant
45295,relevant
45296,noise
45297,relevant
45298,relevant
45299,relevant
45305,relevant
45306,noise
45307,relevant
45308,noise
45309,relevant
45300,noise
45301,noise
45302,noise
45303,noise
45304,noise
45310,noise
45311,noise
45312,noise
45313,relevant
45314,relevant
45315,relevant
45316,relevant
45317,relevant
45318,relevant
45319,relevant
45330,noise
45331,noise
45332,noise
45333,noise
45334,noise
45325,relevant
45326,relevant
45327,noise
45328,relevant
45329,noise
45335,noise
45336,noise
45337,noise
45338,noise
45339,noise
45340,relevant
45341,noise
45342,noise
45343,relevant
45344,relevant
45345,noise
45346,relevant
45347,relevant
45348,relevant
45349,relevant
45320,noise
45321,relevant
45322,relevant
45323,relevant
45324,noise
45350,noise
45351,noise
45352,noise
45353,relevant
45354,relevant
45355,noise
45356,relevant
45357,noise
45358,relevant
45359,relevant
45365,error:badformat
45366,error:badformat
45367,error:badformat
45368,error:badformat
45369,error:badformat
45360,relevant
45361,relevant
45362,noise
45363,relevant
45364,relevant
45380,noise
45381,relevant
45382,relevant
45383,relevant
45384,noise
45385,noise
45386,noise
45387,relevant
45388,relevant
45389,relevant
45370,noise
45371,relevant
45372,noise
45373,relevant
45374,noise
45375,noise
45376,noise
45377,noise
45378,noise
45379,relevant
45395,relevant
45396,relevant
45397,relevant
45398,relevant
45399,relevant
45400,relevant
45401,noise
45402,relevant
45403,relevant
45404,relevant
45390,relevant
45391,noise
45392,noise
45393,noise
45394,relevant
45410,noise
45411,noise
45412,noise
45413,noise
45414,noise
45415,relevant
45416,relevant
45417,noise
45418,noise
45419,relevant
45420,noise
45421,noise
45422,noise
45423,noise
45424,noise
45430,noise
45431,noise
45432,noise
45433,noise
45434,noise
45405,relevant
45406,noise
45407,relevant
45408,noise
45409,noise
45440,noise
45441,noise
45442,relevant
45443,noise
45444,relevant
45435,noise
45436,noise
45437,noise
45438,noise
45439,noise
45445,relevant
45446,relevant
45447,noise
45448,noise
45449,relevant
45450,relevant
45451,noise
45452,noise
45453,noise
45454,noise
45455,relevant
45456,noise
45457,noise
45458,relevant
45459,noise
45465,relevant
45466,noise
45467,noise
45468,noise
45469,noise
45460,relevant
45461,noise
45462,relevant
45463,relevant
45464,relevant
45475,noise
45476,noise
45477,relevant
45478,relevant
45479,relevant
45480,relevant
45481,relevant
45482,relevant
45483,relevant
45484,relevant
45485,relevant
45486,relevant
45487,relevant
45488,relevant
45489,relevant
45470,relevant
45471,relevant
45472,relevant
45473,relevant
45474,noise
45490,relevant
45491,relevant
45492,relevant
45493,relevant
45494,relevant
45495,relevant
45496,noise
45497,noise
45498,relevant
45499,relevant
45425,noise
45426,noise
45427,noise
45428,relevant
45429,relevant
45500,relevant
45501,relevant
45502,relevant
45503,relevant
45504,relevant
45520,error:badformat
45521,error:badformat
45522,error:badformat
45523,error:badformat
45524,error:badformat
45525,noise
45526,relevant
45527,noise
45528,relevant
45529,noise
45535,noise
45536,noise
45537,noise
45538,noise
45539,relevant
45530,relevant
45531,relevant
45532,noise
45533,noise
45534,noise
45510,relevant
45511,relevant
45512,noise
45513,relevant
45514,noise
45505,relevant
45506,relevant
45507,noise
45508,noise
45509,relevant
45540,relevant
45541,relevant
45542,noise
45543,relevant
45544,noise
45550,noise
45551,noise
45552,noise
45553,noise
45554,noise
45545,noise
45546,noise
45547,noise
45548,noise
45549,noise
45560,relevant
45561,noise
45562,relevant
45563,noise
45564,noise
45565,noise
45566,noise
45567,relevant
45568,noise
45569,relevant
45515,relevant
45516,noise
45517,relevant
45518,noise
45519,noise
45570,noise
45571,noise
45572,noise
45573,noise
45574,noise
45580,relevant
45581,relevant
45582,relevant
45583,noise
45584,noise
45575,relevant
45576,relevant
45577,relevant
45578,relevant
45579,noise
45585,noise
45586,noise
45587,noise
45588,noise
45589,relevant
45590,relevant
45591,relevant
45592,relevant
45593,relevant
45594,noise
45595,relevant
45596,noise
45597,noise
45598,noise
45599,noise
45600,relevant
45601,relevant
45602,noise
45603,noise
45604,noise
45555,relevant
45556,noise
45557,noise
45558,noise
45559,relevant
45605,relevant
45606,relevant
45607,noise
45608,relevant
45609,relevant
45615,relevant
45616,noise
45617,relevant
45618,noise
45619,relevant
45625,relevant
45626,relevant
45627,noise
45628,noise
45629,noise
45620,relevant
45621,relevant
45622,relevant
45623,relevant
45624,relevant
45610,relevant
45611,relevant
45612,relevant
45613,relevant
45614,noise
45630,relevant
45631,relevant
45632,relevant
45633,relevant
45634,relevant
45635,relevant
45636,relevant
45637,relevant
45638,noise
45639,relevant
45640,noise
45641,relevant
45642,relevant
45643,relevant
45644,noise
45645,noise
45646,noise
45647,noise
45648,noise
45649,relevant
45650,noise
45651,noise
45652,noise
45653,relevant
45654,relevant
45660,noise
45661,relevant
45662,noise
45663,noise
45664,relevant
45665,noise
45666,relevant
45667,relevant
45668,relevant
45669,relevant
45670,relevant
45671,noise
45672,noise
45673,noise
45674,noise
45655,error:badformat
45656,error:badformat
45657,error:badformat
45658,error:badformat
45659,error:badformat
45675,relevant
45676,noise
45677,relevant
45678,relevant
45679,relevant
45680,noise
45681,noise
45682,noise
45683,noise
45684,noise
45685,noise
45686,noise
45687,noise
45688,noise
45689,noise
45690,relevant
45691,relevant
45692,noise
45693,relevant
45694,relevant
45695,noise
45696,noise
45697,noise
45698,noise
45699,relevant
45710,noise
45711,noise
45712,noise
45713,noise
45714,noise
45700,noise
45701,relevant
45702,noise
45703,noise
45704,noise
45705,relevant
45706,relevant
45707,relevant
45708,relevant
45709,noise
45725,noise
45726,noise
45727,noise
45728,relevant
45729,relevant
45720,error:badformat
45721,error:badformat
45722,error:badformat
45723,error:badformat
45724,error:badformat
45715,noise
45716,noise
45717,noise
45718,noise
45719,noise
45735,noise
45736,relevant
45737,noise
45738,noise
45739,noise
45730,error:badformat
45731,error:badformat
45732,error:badformat
45733,error:badformat
45734,error:badformat
45740,noise
45741,noise
45742,noise
45743,relevant
45744,relevant
45745,relevant
45746,relevant
45747,relevant
45748,relevant
45749,noise
45760,relevant
45761,noise
45762,relevant
45763,relevant
45764,relevant
45765,relevant
45766,noise
45767,relevant
45768,noise
45769,noise
45755,error:badformat
45756,error:badformat
45757,error:badformat
45758,error:badformat
45759,error:badformat
45770,noise
45771,noise
45772,noise
45773,noise
45774,noise
45780,relevant
45781,relevant
45782,relevant
45783,relevant
45784,noise
45775,noise
45776,noise
45777,noise
45778,relevant
45779,noise
45790,noise
45791,noise
45792,relevant
45793,relevant
45794,noise
45750,noise
45751,noise
45752,noise
45753,noise
45754,relevant
45785,noise
45786,noise
45787,noise
45788,noise
45789,noise
45795,noise
45796,noise
45797,noise
45798,relevant
45799,noise
45800,error:badformat
45801,error:badformat
45802,error:badformat
45803,error:badformat
45804,error:badformat
45810,relevant
45811,relevant
45812,relevant
45813,relevant
45814,relevant
45805,relevant
45806,noise
45807,relevant
45808,relevant
45809,noise
45825,error:badformat
45826,error:badformat
45827,error:badformat
45828,error:badformat
45829,error:badformat
45830,relevant
45831,relevant
45832,noise
45833,relevant
45834,relevant
45840,relevant
45841,relevant
45842,relevant
45843,noise
45844,relevant
45835,relevant
45836,relevant
45837,relevant
45838,relevant
45839,relevant
45845,relevant
45846,relevant
45847,relevant
45848,relevant
45849,relevant
45815,relevant
45816,relevant
45817,relevant
45818,noise
45819,relevant
45820,relevant
45821,noise
45822,noise
45823,relevant
45824,noise
45855,noise
45856,relevant
45857,noise
45858,relevant
45859,relevant
45865,relevant
45866,relevant
45867,noise
45868,relevant
45869,noise
45860,noise
45861,relevant
45862,relevant
45863,relevant
45864,relevant
45870,relevant
45871,noise
45872,relevant
45873,relevant
45874,relevant
45880,relevant
45881,noise
45882,noise
45883,relevant
45884,noise
45890,noise
45891,relevant
45892,noise
45893,relevant
45894,noise
45885,noise
45886,noise
45887,relevant
45888,relevant
45889,relevant
45910,noise
45911,noise
45912,noise
45913,noise
45914,noise
45900,relevant
45901,relevant
45902,relevant
45903,relevant
45904,relevant
45875,relevant
45876,relevant
45877,relevant
45878,relevant
45879,relevant
45850,relevant
45851,noise
45852,relevant
45853,relevant
45854,relevant
45905,noise
45906,relevant
45907,noise
45908,noise
45909,noise
45920,noise
45921,relevant
45922,noise
45923,relevant
45924,relevant
45915,relevant
45916,noise
45917,relevant
45918,relevant
45919,relevant
45895,relevant
45896,noise
45897,noise
45898,noise
45899,noise
